Area,Year,Week,Cumulative_Week,Counts,Cumulative_Counts
KANSAS,2014,15,15,0,309
KENTUCKY,2014,15,15,0,4113
LOUISIANA,2014,15,15,44,647
MAINE,2014,15,15,0,484
MARYLAND,2014,15,15,0,2209
MASSACHUSETTS,2014,15,15,0,4790
MICHIGAN,2014,15,15,0,5339
MINNESOTA,2014,15,15,0,24
MISSISSIPPI,2014,15,15,238,3687
MISSOURI,2014,15,15,127,1508
MONTANA,2014,15,15,53,803
NEBRASKA,2014,15,15,118,1151
NEVADA,2014,15,15,9,811
NEW HAMPSHIRE,2014,15,15,3,13
NEW JERSEY,2014,15,15,162,2352
NEW MEXICO,2014,15,15,0,1474
NEW YORK,2014,15,15,1010,10107
NORTH CAROLINA,2014,15,15,1290,14029
NORTH DAKOTA,2014,15,15,0,99
OHIO,2014,15,15,361,4907
OKLAHOMA,2014,15,15,0,303
OREGON,2014,15,15,262,3794
PENNSYLVANIA,2014,15,15,398,12181
RHODE ISLAND,2014,15,15,59,594
SOUTH CAROLINA,2014,15,15,476,5038
SOUTH DAKOTA,2014,15,15,0,343
TENNESSEE,2014,15,15,278,3095
TEXAS,2014,15,15,1913,12442
UTAH,2014,15,15,108,1305
VERMONT,2014,15,15,0,175
VIRGINIA,2014,15,15,0,9397
WASHINGTON,2014,15,15,0,4947
WEST VIRGINIA,2014,15,15,0,700
WISCONSIN,2014,15,15,0,3533
WYOMING,2014,15,15,0,15
ALABAMA,2014,16,16,734,1926
ALASKA,2014,16,16,29,512
ARIZONA,2014,16,16,457,457
ARKANSAS,2014,16,16,383,3643
CALIFORNIA,2014,16,16,1348,18447
COLORADO,2014,16,16,347,4901
CONNECTICUT,2014,16,16,30,796
DELAWARE,2014,16,16,53,1156
FLORIDA,2014,16,16,939,13954
GEORGIA,2014,16,16,998,13407
HAWAII,2014,16,16,0,34
IDAHO,2014,16,16,80,556
ILLINOIS,2014,16,16,18,420
INDIANA,2014,16,16,202,3027
IOWA,2014,16,16,20,351
KANSAS,2014,16,16,0,309
KENTUCKY,2014,16,16,275,4388
LOUISIANA,2014,16,16,64,711
MAINE,2014,16,16,0,484
MARYLAND,2014,16,16,0,2209
MASSACHUSETTS,2014,16,16,365,5155
MICHIGAN,2014,16,16,401,5740
MINNESOTA,2014,16,16,0,24
MISSISSIPPI,2014,16,16,0,3687
MISSOURI,2014,16,16,138,1646
MONTANA,2014,16,16,52,855
NEBRASKA,2014,16,16,177,1328
NEVADA,2014,16,16,0,811
NEW HAMPSHIRE,2014,16,16,0,13
NEW JERSEY,2014,16,16,143,2495
NEW MEXICO,2014,16,16,73,1547
NEW YORK,2014,16,16,574,10681
NORTH CAROLINA,2014,16,16,569,14598
NORTH DAKOTA,2014,16,16,6,105
OHIO,2014,16,16,363,5270
OKLAHOMA,2014,16,16,0,303
OREGON,2014,16,16,387,4181
PENNSYLVANIA,2014,16,16,682,12863
RHODE ISLAND,2014,16,16,80,674
SOUTH CAROLINA,2014,16,16,523,5561
SOUTH DAKOTA,2014,16,16,8,351
TENNESSEE,2014,16,16,144,3239
TEXAS,2014,16,16,0,12442
UTAH,2014,16,16,100,1405
VERMONT,2014,16,16,20,195
VIRGINIA,2014,16,16,721,10118
WASHINGTON,2014,16,16,335,5282
WEST VIRGINIA,2014,16,16,42,742
WISCONSIN,2014,16,16,240,3773
WYOMING,2014,16,16,7,22
ALABAMA,2014,17,17,0,1926
ALASKA,2014,17,17,24,536
ARIZONA,2014,17,17,0,457
ARKANSAS,2014,17,17,358,4001
CALIFORNIA,2014,17,17,0,18447
COLORADO,2014,17,17,269,5170
CONNECTICUT,2014,17,17,0,796
DELAWARE,2014,17,17,109,1265
FLORIDA,2014,17,17,972,14926
GEORGIA,2014,17,17,997,14404
HAWAII,2014,17,17,0,34
IDAHO,2014,17,17,86,642
ILLINOIS,2014,17,17,34,454
INDIANA,2014,17,17,261,3288
IOWA,2014,17,17,14,365
KANSAS,2014,17,17,57,366
KENTUCKY,2014,17,17,318,4706
LOUISIANA,2014,17,17,0,711
MAINE,2014,17,17,22,506
MARYLAND,2014,17,17,451,2660
MASSACHUSETTS,2014,17,17,277,5432
MICHIGAN,2014,17,17,413,6153
MINNESOTA,2014,17,17,0,24
MISSISSIPPI,2014,17,17,454,4141
MISSOURI,2014,17,17,167,1813
MONTANA,2014,17,17,0,855
NEBRASKA,2014,17,17,0,1328
NEVADA,2014,17,17,0,811
NEW HAMPSHIRE,2014,17,17,0,13
NEW JERSEY,2014,17,17,0,2495
NEW MEXICO,2014,17,17,0,1547
NEW YORK,2014,17,17,759,11440
NORTH CAROLINA,2014,17,17,774,15372
NORTH DAKOTA,2014,17,17,0,105
OHIO,2014,17,17,313,5583
OKLAHOMA,2014,17,17,0,303
OREGON,2014,17,17,352,4533
PENNSYLVANIA,2014,17,17,0,12863
RHODE ISLAND,2014,17,17,0,674
SOUTH CAROLINA,2014,17,17,494,6055
SOUTH DAKOTA,2014,17,17,0,351
TENNESSEE,2014,17,17,277,3516
TEXAS,2014,17,17,2028,14470
UTAH,2014,17,17,0,1405
VERMONT,2014,17,17,30,225
VIRGINIA,2014,17,17,0,10118
WASHINGTON,2014,17,17,396,5678
WEST VIRGINIA,2014,17,17,107,849
WISCONSIN,2014,17,17,263,4036
WYOMING,2014,17,17,13,35
ALABAMA,2014,18,18,565,2491
ALASKA,2014,18,18,25,561
ARIZONA,2014,18,18,338,795
ARKANSAS,2014,18,18,63,4064
CALIFORNIA,2014,18,18,1359,19806
COLORADO,2014,18,18,397,5567
CONNECTICUT,2014,18,18,171,967
DELAWARE,2014,18,18,135,1400
FLORIDA,2014,18,18,1004,15930
GEORGIA,2014,18,18,980,15384
HAWAII,2014,18,18,1,35
IDAHO,2014,18,18,0,642
ILLINOIS,2014,18,18,46,500
INDIANA,2014,18,18,259,3547
IOWA,2014,18,18,49,414
KANSAS,2014,18,18,0,366
KENTUCKY,2014,18,18,246,4952
LOUISIANA,2014,18,18,0,711
MAINE,2014,18,18,0,506
MARYLAND,2014,18,18,0,2660
MASSACHUSETTS,2014,18,18,296,5728
MICHIGAN,2014,18,18,490,6643
MINNESOTA,2014,18,18,16,40
MISSISSIPPI,2014,18,18,292,4433
MISSOURI,2014,18,18,86,1899
MONTANA,2014,18,18,80,935
NEBRASKA,2014,18,18,143,1471
NEVADA,2014,18,18,69,880
NEW HAMPSHIRE,2014,18,18,0,13
NEW JERSEY,2014,18,18,219,2714
NEW MEXICO,2014,18,18,133,1680
NEW YORK,2014,18,18,736,12176
NORTH CAROLINA,2014,18,18,755,16127
NORTH DAKOTA,2014,18,18,10,115
OHIO,2014,18,18,338,5921
OKLAHOMA,2014,18,18,0,303
OREGON,2014,18,18,343,4876
PENNSYLVANIA,2014,18,18,703,13566
RHODE ISLAND,2014,18,18,0,674
SOUTH CAROLINA,2014,18,18,486,6541
SOUTH DAKOTA,2014,18,18,0,351
TENNESSEE,2014,18,18,267,3783
TEXAS,2014,18,18,0,14470
UTAH,2014,18,18,92,1497
VERMONT,2014,18,18,29,254
VIRGINIA,2014,18,18,792,10910
WASHINGTON,2014,18,18,309,5987
WEST VIRGINIA,2014,18,18,78,927
WISCONSIN,2014,18,18,267,4303
WYOMING,2014,18,18,0,35
ALABAMA,2014,19,19,0,2491
ALASKA,2014,19,19,33,594
ARIZONA,2014,19,19,0,795
ARKANSAS,2014,19,19,0,4064
CALIFORNIA,2014,19,19,1267,21073
COLORADO,2014,19,19,223,5790
CONNECTICUT,2014,19,19,98,1065
DELAWARE,2014,19,19,60,1460
FLORIDA,2014,19,19,1050,16980
GEORGIA,2014,19,19,971,16355
HAWAII,2014,19,19,17,52
IDAHO,2014,19,19,0,642
ILLINOIS,2014,19,19,44,544
INDIANA,2014,19,19,162,3709
IOWA,2014,19,19,18,432
KANSAS,2014,19,19,0,366
KENTUCKY,2014,19,19,246,5198
LOUISIANA,2014,19,19,33,744
MAINE,2014,19,19,0,506
MARYLAND,2014,19,19,252,2912
MASSACHUSETTS,2014,19,19,375,6103
MICHIGAN,2014,19,19,422,7065
MINNESOTA,2014,19,19,11,51
MISSISSIPPI,2014,19,19,348,4781
MISSOURI,2014,19,19,140,2039
MONTANA,2014,19,19,59,994
NEBRASKA,2014,19,19,79,1550
NEVADA,2014,19,19,0,880
NEW HAMPSHIRE,2014,19,19,6,19
NEW JERSEY,2014,19,19,203,2917
NEW MEXICO,2014,19,19,122,1802
NEW YORK,2014,19,19,776,12952
NORTH CAROLINA,2014,19,19,945,17072
NORTH DAKOTA,2014,19,19,8,123
OHIO,2014,19,19,280,6201
OKLAHOMA,2014,19,19,0,303
OREGON,2014,19,19,242,5118
PENNSYLVANIA,2014,19,19,795,14361
RHODE ISLAND,2014,19,19,0,674
SOUTH CAROLINA,2014,19,19,0,6541
SOUTH DAKOTA,2014,19,19,0,351
TENNESSEE,2014,19,19,160,3943
TEXAS,2014,19,19,43,14513
UTAH,2014,19,19,86,1583
VERMONT,2014,19,19,12,266
VIRGINIA,2014,19,19,517,11427
WASHINGTON,2014,19,19,362,6349
WEST VIRGINIA,2014,19,19,0,927
WISCONSIN,2014,19,19,204,4507
WYOMING,2014,19,19,0,35
ALABAMA,2014,20,20,0,2491
ALASKA,2014,20,20,40,634
ARIZONA,2014,20,20,565,1360
ARKANSAS,2014,20,20,368,4432
CALIFORNIA,2014,20,20,1093,22166
COLORADO,2014,20,20,569,6359
CONNECTICUT,2014,20,20,101,1166
DELAWARE,2014,20,20,71,1531
FLORIDA,2014,20,20,858,17838
GEORGIA,2014,20,20,991,17346
HAWAII,2014,20,20,0,52
IDAHO,2014,20,20,0,642
ILLINOIS,2014,20,20,25,569
INDIANA,2014,20,20,133,3842
IOWA,2014,20,20,28,460
KANSAS,2014,20,20,0,366
KENTUCKY,2014,20,20,286,5484
LOUISIANA,2014,20,20,79,823
MAINE,2014,20,20,0,506
MARYLAND,2014,20,20,418,3330
MASSACHUSETTS,2014,20,20,407,6510
MICHIGAN,2014,20,20,470,7535
MINNESOTA,2014,20,20,17,68
MISSISSIPPI,2014,20,20,253,5034
MISSOURI,2014,20,20,0,2039
MONTANA,2014,20,20,1,995
NEBRASKA,2014,20,20,88,1638
NEVADA,2014,20,20,0,880
NEW HAMPSHIRE,2014,20,20,3,22
NEW JERSEY,2014,20,20,210,3127
NEW MEXICO,2014,20,20,126,1928
NEW YORK,2014,20,20,719,13671
NORTH CAROLINA,2014,20,20,806,17878
NORTH DAKOTA,2014,20,20,11,134
OHIO,2014,20,20,303,6504
OKLAHOMA,2014,20,20,51,354
OREGON,2014,20,20,373,5491
PENNSYLVANIA,2014,20,20,723,15084
RHODE ISLAND,2014,20,20,0,674
SOUTH CAROLINA,2014,20,20,595,7136
SOUTH DAKOTA,2014,20,20,0,351
TENNESSEE,2014,20,20,173,4116
TEXAS,2014,20,20,1546,16059
UTAH,2014,20,20,80,1663
VERMONT,2014,20,20,0,266
VIRGINIA,2014,20,20,657,12084
WASHINGTON,2014,20,20,354,6703
WEST VIRGINIA,2014,20,20,0,927
WISCONSIN,2014,20,20,240,4747
WYOMING,2014,20,20,0,35
ALABAMA,2014,21,21,0,2491
ALASKA,2014,21,21,37,671
ARIZONA,2014,21,21,0,1360
ARKANSAS,2014,21,21,225,4657
CALIFORNIA,2014,21,21,1113,23279
COLORADO,2014,21,21,0,6359
CONNECTICUT,2014,21,21,92,1258
DELAWARE,2014,21,21,51,1582
FLORIDA,2014,21,21,1000,18838
GEORGIA,2014,21,21,936,18282
HAWAII,2014,21,21,0,52
IDAHO,2014,21,21,0,642
ILLINOIS,2014,21,21,57,626
INDIANA,2014,21,21,130,3972
IOWA,2014,21,21,17,477
KANSAS,2014,21,21,18,384
KENTUCKY,2014,21,21,253,5737
LOUISIANA,2014,21,21,101,924
MAINE,2014,21,21,0,506
MARYLAND,2014,21,21,0,3330
MASSACHUSETTS,2014,21,21,368,6878
MICHIGAN,2014,21,21,386,7921
MINNESOTA,2014,21,21,0,68
MISSISSIPPI,2014,21,21,0,5034
MISSOURI,2014,21,21,0,2039
MONTANA,2014,21,21,56,1051
NEBRASKA,2014,21,21,117,1755
NEVADA,2014,21,21,0,880
NEW HAMPSHIRE,2014,21,21,2,24
NEW JERSEY,2014,21,21,179,3306
NEW MEXICO,2014,21,21,162,2090
NEW YORK,2014,21,21,842,14513
NORTH CAROLINA,2014,21,21,733,18611
NORTH DAKOTA,2014,21,21,0,134
OHIO,2014,21,21,332,6836
OKLAHOMA,2014,21,21,48,402
OREGON,2014,21,21,272,5763
PENNSYLVANIA,2014,21,21,708,15792
RHODE ISLAND,2014,21,21,0,674
SOUTH CAROLINA,2014,21,21,0,7136
SOUTH DAKOTA,2014,21,21,0,351
TENNESSEE,2014,21,21,150,4266
TEXAS,2014,21,21,0,16059
UTAH,2014,21,21,80,1743
VERMONT,2014,21,21,0,266
VIRGINIA,2014,21,21,949,13033
WASHINGTON,2014,21,21,383,7086
WEST VIRGINIA,2014,21,21,30,957
WISCONSIN,2014,21,21,231,4978
WYOMING,2014,21,21,0,35
ALABAMA,2014,22,22,509,3000
ALASKA,2014,22,22,1,672
ARIZONA,2014,22,22,0,1360
ARKANSAS,2014,22,22,298,4955
CALIFORNIA,2014,22,22,1131,24410
COLORADO,2014,22,22,110,6469
CONNECTICUT,2014,22,22,165,1423
DELAWARE,2014,22,22,42,1624
FLORIDA,2014,22,22,802,19640
GEORGIA,2014,22,22,735,19017
HAWAII,2014,22,22,0,52
IDAHO,2014,22,22,0,642
ILLINOIS,2014,22,22,36,662
INDIANA,2014,22,22,123,4095
IOWA,2014,22,22,11,488
KANSAS,2014,22,22,23,407
KENTUCKY,2014,22,22,216,5953
LOUISIANA,2014,22,22,88,1012
MAINE,2014,22,22,31,537
MARYLAND,2014,22,22,289,3619
MASSACHUSETTS,2014,22,22,305,7183
MICHIGAN,2014,22,22,371,8292
MINNESOTA,2014,22,22,0,68
MISSISSIPPI,2014,22,22,0,5034
MISSOURI,2014,22,22,121,2160
MONTANA,2014,22,22,0,1051
NEBRASKA,2014,22,22,0,1755
NEVADA,2014,22,22,0,880
NEW HAMPSHIRE,2014,22,22,0,24
NEW JERSEY,2014,22,22,129,3435
NEW MEXICO,2014,22,22,74,2164
NEW YORK,2014,22,22,598,15111
NORTH CAROLINA,2014,22,22,624,19235
NORTH DAKOTA,2014,22,22,8,142
OHIO,2014,22,22,139,6975
OKLAHOMA,2014,22,22,17,419
OREGON,2014,22,22,252,6015
PENNSYLVANIA,2014,22,22,917,16709
RHODE ISLAND,2014,22,22,0,674
SOUTH CAROLINA,2014,22,22,645,7781
SOUTH DAKOTA,2014,22,22,0,351
TENNESSEE,2014,22,22,130,4396
TEXAS,2014,22,22,1170,17229
UTAH,2014,22,22,70,1813
VERMONT,2014,22,22,0,266
VIRGINIA,2014,22,22,768,13801
WASHINGTON,2014,22,22,328,7414
WEST VIRGINIA,2014,22,22,51,1008
WISCONSIN,2014,22,22,195,5173
WYOMING,2014,22,22,8,43
ALABAMA,2014,23,23,0,3000
ALASKA,2014,23,23,21,693
ARIZONA,2014,23,23,463,1823
ARKANSAS,2014,23,23,239,5194
CALIFORNIA,2014,23,23,1367,25777
COLORADO,2014,23,23,302,6771
CONNECTICUT,2014,23,23,82,1505
DELAWARE,2014,23,23,44,1668
FLORIDA,2014,23,23,910,20550
GEORGIA,2014,23,23,895,19912
HAWAII,2014,23,23,0,52
IDAHO,2014,23,23,0,642
ILLINOIS,2014,23,23,34,696
INDIANA,2014,23,23,260,4355
IOWA,2014,23,23,35,523
KANSAS,2014,23,23,49,456
KENTUCKY,2014,23,23,0,5953
LOUISIANA,2014,23,23,84,1096
MAINE,2014,23,23,0,537
MARYLAND,2014,23,23,447,4066
MASSACHUSETTS,2014,23,23,401,7584
MICHIGAN,2014,23,23,375,8667
MINNESOTA,2014,23,23,0,68
MISSISSIPPI,2014,23,23,0,5034
MISSOURI,2014,23,23,0,2160
MONTANA,2014,23,23,0,1051
NEBRASKA,2014,23,23,150,1905
NEVADA,2014,23,23,63,943
NEW HAMPSHIRE,2014,23,23,0,24
NEW JERSEY,2014,23,23,246,3681
NEW MEXICO,2014,23,23,103,2267
NEW YORK,2014,23,23,759,15870
NORTH CAROLINA,2014,23,23,704,19939
NORTH DAKOTA,2014,23,23,11,153
OHIO,2014,23,23,289,7264
OKLAHOMA,2014,23,23,57,476
OREGON,2014,23,23,315,6330
PENNSYLVANIA,2014,23,23,1069,17778
RHODE ISLAND,2014,23,23,128,802
SOUTH CAROLINA,2014,23,23,535,8316
SOUTH DAKOTA,2014,23,23,0,351
TENNESSEE,2014,23,23,204,4600
TEXAS,2014,23,23,0,17229
UTAH,2014,23,23,85,1898
VERMONT,2014,23,23,0,266
VIRGINIA,2014,23,23,751,14552
WASHINGTON,2014,23,23,398,7812
WEST VIRGINIA,2014,23,23,93,1101
WISCONSIN,2014,23,23,283,5456
WYOMING,2014,23,23,0,43
ALABAMA,2014,24,24,0,3000
ALASKA,2014,24,24,3,696
ARIZONA,2014,24,24,0,1823
ARKANSAS,2014,24,24,396,5590
CALIFORNIA,2014,24,24,1355,27132
COLORADO,2014,24,24,476,7247
CONNECTICUT,2014,24,24,97,1602
DELAWARE,2014,24,24,67,1735
FLORIDA,2014,24,24,1061,21611
GEORGIA,2014,24,24,1056,20968
HAWAII,2014,24,24,0,52
IDAHO,2014,24,24,0,642
ILLINOIS,2014,24,24,44,740
INDIANA,2014,24,24,256,4611
IOWA,2014,24,24,13,536
KANSAS,2014,24,24,41,497
KENTUCKY,2014,24,24,186,6139
LOUISIANA,2014,24,24,154,1250
MAINE,2014,24,24,0,537
MARYLAND,2014,24,24,360,4426
MASSACHUSETTS,2014,24,24,77,7661
MICHIGAN,2014,24,24,435,9102
MINNESOTA,2014,24,24,0,68
MISSISSIPPI,2014,24,24,0,5034
MISSOURI,2014,24,24,139,2299
MONTANA,2014,24,24,63,1114
NEBRASKA,2014,24,24,116,2021
NEVADA,2014,24,24,23,966
NEW HAMPSHIRE,2014,24,24,2,26
NEW JERSEY,2014,24,24,137,3818
NEW MEXICO,2014,24,24,89,2356
NEW YORK,2014,24,24,803,16673
NORTH CAROLINA,2014,24,24,1054,20993
NORTH DAKOTA,2014,24,24,13,166
OHIO,2014,24,24,0,7264
OKLAHOMA,2014,24,24,47,523
OREGON,2014,24,24,246,6576
PENNSYLVANIA,2014,24,24,686,18464
RHODE ISLAND,2014,24,24,0,802
SOUTH CAROLINA,2014,24,24,590,8906
SOUTH DAKOTA,2014,24,24,0,351
TENNESSEE,2014,24,24,160,4760
TEXAS,2014,24,24,0,17229
UTAH,2014,24,24,0,1898
VERMONT,2014,24,24,13,279
VIRGINIA,2014,24,24,688,15240
WASHINGTON,2014,24,24,368,8180
WEST VIRGINIA,2014,24,24,72,1173
WISCONSIN,2014,24,24,245,5701
WYOMING,2014,24,24,0,43
ALABAMA,2014,25,25,0,3000
ALASKA,2014,25,25,34,730
ARIZONA,2014,25,25,486,2309
ARKANSAS,2014,25,25,382,5972
CALIFORNIA,2014,25,25,1407,28539
COLORADO,2014,25,25,421,7668
CONNECTICUT,2014,25,25,231,1833
DELAWARE,2014,25,25,141,1876
FLORIDA,2014,25,25,1186,22797
GEORGIA,2014,25,25,408,21376
HAWAII,2014,25,25,16,68
IDAHO,2014,25,25,0,642
ILLINOIS,2014,25,25,47,787
INDIANA,2014,25,25,132,4743
IOWA,2014,25,25,1,537
KANSAS,2014,25,25,0,497
KENTUCKY,2014,25,25,0,6139
LOUISIANA,2014,25,25,137,1387
MAINE,2014,25,25,0,537
MARYLAND,2014,25,25,505,4931
MASSACHUSETTS,2014,25,25,464,8125
MICHIGAN,2014,25,25,566,9668
MINNESOTA,2014,25,25,0,68
MISSISSIPPI,2014,25,25,0,5034
MISSOURI,2014,25,25,160,2459
MONTANA,2014,25,25,47,1161
NEBRASKA,2014,25,25,77,2098
NEVADA,2014,25,25,0,966
NEW HAMPSHIRE,2014,25,25,0,26
NEW JERSEY,2014,25,25,190,4008
NEW MEXICO,2014,25,25,124,2480
NEW YORK,2014,25,25,760,17433
NORTH CAROLINA,2014,25,25,1074,22067
NORTH DAKOTA,2014,25,25,0,166
OHIO,2014,25,25,329,7593
OKLAHOMA,2014,25,25,55,578
OREGON,2014,25,25,333,6909
PENNSYLVANIA,2014,25,25,1043,19507
RHODE ISLAND,2014,25,25,0,802
SOUTH CAROLINA,2014,25,25,629,9535
SOUTH DAKOTA,2014,25,25,0,351
TENNESSEE,2014,25,25,215,4975
TEXAS,2014,25,25,0,17229
UTAH,2014,25,25,79,1977
VERMONT,2014,25,25,14,293
VIRGINIA,2014,25,25,690,15930
WASHINGTON,2014,25,25,0,8180
WEST VIRGINIA,2014,25,25,67,1240
WISCONSIN,2014,25,25,260,5961
WYOMING,2014,25,25,0,43
ALABAMA,2014,26,26,0,3000
ALASKA,2014,26,26,45,775
ARIZONA,2014,26,26,258,2567
ARKANSAS,2014,26,26,322,6294
CALIFORNIA,2014,26,26,1354,29893
COLORADO,2014,26,26,420,8088
CONNECTICUT,2014,26,26,87,1920
DELAWARE,2014,26,26,76,1952
FLORIDA,2014,26,26,1077,23874
GEORGIA,2014,26,26,165,21541
HAWAII,2014,26,26,0,68
IDAHO,2014,26,26,0,642
ILLINOIS,2014,26,26,46,833
INDIANA,2014,26,26,277,5020
IOWA,2014,26,26,27,564
KANSAS,2014,26,26,39,536
KENTUCKY,2014,26,26,398,6537
LOUISIANA,2014,26,26,0,1387
MAINE,2014,26,26,0,537
MARYLAND,2014,26,26,383,5314
MASSACHUSETTS,2014,26,26,351,8476
MICHIGAN,2014,26,26,471,10139
MINNESOTA,2014,26,26,0,68
MISSISSIPPI,2014,26,26,0,5034
MISSOURI,2014,26,26,0,2459
MONTANA,2014,26,26,47,1208
NEBRASKA,2014,26,26,101,2199
NEVADA,2014,26,26,0,966
NEW HAMPSHIRE,2014,26,26,1,27
NEW JERSEY,2014,26,26,186,4194
NEW MEXICO,2014,26,26,111,2591
NEW YORK,2014,26,26,710,18143
NORTH CAROLINA,2014,26,26,0,22067
NORTH DAKOTA,2014,26,26,0,166
OHIO,2014,26,26,257,7850
OKLAHOMA,2014,26,26,75,653
OREGON,2014,26,26,301,7210
PENNSYLVANIA,2014,26,26,788,20295
RHODE ISLAND,2014,26,26,72,874
SOUTH CAROLINA,2014,26,26,461,9996
SOUTH DAKOTA,2014,26,26,0,351
TENNESSEE,2014,26,26,218,5193
TEXAS,2014,26,26,189,17418
UTAH,2014,26,26,58,2035
VERMONT,2014,26,26,3,296
VIRGINIA,2014,26,26,684,16614
WASHINGTON,2014,26,26,0,8180
WEST VIRGINIA,2014,26,26,62,1302
WISCONSIN,2014,26,26,297,6258
WYOMING,2014,26,26,0,43
ALABAMA,2014,27,27,0,3000
ALASKA,2014,27,27,0,775
ARIZONA,2014,27,27,0,2567
ARKANSAS,2014,27,27,240,6534
CALIFORNIA,2014,27,27,1017,30910
COLORADO,2014,27,27,255,8343
CONNECTICUT,2014,27,27,0,1920
DELAWARE,2014,27,27,38,1990
FLORIDA,2014,27,27,776,24650
GEORGIA,2014,27,27,125,21666
HAWAII,2014,27,27,0,68
IDAHO,2014,27,27,0,642
ILLINOIS,2014,27,27,23,856
INDIANA,2014,27,27,228,5248
IOWA,2014,27,27,27,591
KANSAS,2014,27,27,25,561
KENTUCKY,2014,27,27,268,6805
LOUISIANA,2014,27,27,0,1387
MAINE,2014,27,27,0,537
MARYLAND,2014,27,27,269,5583
MASSACHUSETTS,2014,27,27,206,8682
MICHIGAN,2014,27,27,207,10346
MINNESOTA,2014,27,27,0,68
MISSISSIPPI,2014,27,27,0,5034
MISSOURI,2014,27,27,107,2566
MONTANA,2014,27,27,41,1249
NEBRASKA,2014,27,27,61,2260
NEVADA,2014,27,27,0,966
NEW HAMPSHIRE,2014,27,27,0,27
NEW JERSEY,2014,27,27,144,4338
NEW MEXICO,2014,27,27,102,2693
NEW YORK,2014,27,27,577,18720
NORTH CAROLINA,2014,27,27,553,22620
NORTH DAKOTA,2014,27,27,5,171
OHIO,2014,27,27,228,8078
OKLAHOMA,2014,27,27,24,677
OREGON,2014,27,27,177,7387
PENNSYLVANIA,2014,27,27,417,20712
RHODE ISLAND,2014,27,27,0,874
SOUTH CAROLINA,2014,27,27,476,10472
SOUTH DAKOTA,2014,27,27,0,351
TENNESSEE,2014,27,27,115,5308
TEXAS,2014,27,27,0,17418
UTAH,2014,27,27,0,2035
VERMONT,2014,27,27,20,316
VIRGINIA,2014,27,27,554,17168
WASHINGTON,2014,27,27,324,8504
WEST VIRGINIA,2014,27,27,0,1302
WISCONSIN,2014,27,27,158,6416
WYOMING,2014,27,27,0,43
ALABAMA,2014,28,28,0,3000
ALASKA,2014,28,28,26,801
ARIZONA,2014,28,28,495,3062
ARKANSAS,2014,28,28,262,6796
CALIFORNIA,2014,28,28,1495,32405
COLORADO,2014,28,28,319,8662
CONNECTICUT,2014,28,28,45,1965
DELAWARE,2014,28,28,138,2128
FLORIDA,2014,28,28,1077,25727
GEORGIA,2014,28,28,469,22135
HAWAII,2014,28,28,7,75
IDAHO,2014,28,28,0,642
ILLINOIS,2014,28,28,0,856
INDIANA,2014,28,28,290,5538
IOWA,2014,28,28,26,617
KANSAS,2014,28,28,0,561
KENTUCKY,2014,28,28,419,7224
LOUISIANA,2014,28,28,0,1387
MAINE,2014,28,28,0,537
MARYLAND,2014,28,28,399,5982
MASSACHUSETTS,2014,28,28,315,8997
MICHIGAN,2014,28,28,443,10789
MINNESOTA,2014,28,28,0,68
MISSISSIPPI,2014,28,28,0,5034
MISSOURI,2014,28,28,55,2621
MONTANA,2014,28,28,2,1251
NEBRASKA,2014,28,28,164,2424
NEVADA,2014,28,28,58,1024
NEW HAMPSHIRE,2014,28,28,0,27
NEW JERSEY,2014,28,28,152,4490
NEW MEXICO,2014,28,28,103,2796
NEW YORK,2014,28,28,709,19429
NORTH CAROLINA,2014,28,28,0,22620
NORTH DAKOTA,2014,28,28,5,176
OHIO,2014,28,28,302,8380
OKLAHOMA,2014,28,28,59,736
OREGON,2014,28,28,283,7670
PENNSYLVANIA,2014,28,28,837,21549
RHODE ISLAND,2014,28,28,0,874
SOUTH CAROLINA,2014,28,28,642,11114
SOUTH DAKOTA,2014,28,28,0,351
TENNESSEE,2014,28,28,152,5460
TEXAS,2014,28,28,0,17418
UTAH,2014,28,28,60,2095
VERMONT,2014,28,28,10,326
VIRGINIA,2014,28,28,706,17874
WASHINGTON,2014,28,28,315,8819
WEST VIRGINIA,2014,28,28,74,1376
WISCONSIN,2014,28,28,241,6657
WYOMING,2014,28,28,0,43
ALABAMA,2014,29,29,0,3000
ALASKA,2014,29,29,25,826
ARIZONA,2014,29,29,486,3548
ARKANSAS,2014,29,29,306,7102
CALIFORNIA,2014,29,29,1574,33979
COLORADO,2014,29,29,434,9096
CONNECTICUT,2014,29,29,0,1965
DELAWARE,2014,29,29,117,2245
FLORIDA,2014,29,29,1083,26810
GEORGIA,2014,29,29,1269,23404
HAWAII,2014,29,29,0,75
IDAHO,2014,29,29,0,642
ILLINOIS,2014,29,29,36,892
INDIANA,2014,29,29,154,5692
IOWA,2014,29,29,26,643
KANSAS,2014,29,29,43,604
KENTUCKY,2014,29,29,391,7615
LOUISIANA,2014,29,29,0,1387
MAINE,2014,29,29,0,537
MARYLAND,2014,29,29,0,5982
MASSACHUSETTS,2014,29,29,292,9289
MICHIGAN,2014,29,29,393,11182
MINNESOTA,2014,29,29,0,68
MISSISSIPPI,2014,29,29,0,5034
MISSOURI,2014,29,29,151,2772
MONTANA,2014,29,29,55,1306
NEBRASKA,2014,29,29,120,2544
NEVADA,2014,29,29,0,1024
NEW HAMPSHIRE,2014,29,29,0,27
NEW JERSEY,2014,29,29,190,4680
